listing_id,high,medium,low
7118993,0.02,0.26,0.72
7114060,0.12,0.26,0.62
7120658,0.16,0.62,0.22
7180979,0.02,0.22,0.76
7141127,0.1,0.26,0.64
7108648,0.06,0.22,0.72
7134900,0.06,0.22,0.72
7129579,0.0,0.16,0.84
7162237,0.0,0.16,0.84
7212415,0.36,0.32,0.32
7198121,0.0,0.16,0.84
7217118,0.12,0.3,0.58
7205344,0.0,0.0,1.0
7165311,0.02,0.16,0.82
7119242,0.0,0.02,0.98
7227082,0.1,0.58,0.32
7205149,0.08,0.28,0.64
7157683,0.08,0.54,0.38
7126860,0.04,0.4,0.56
7188213,0.0,0.04,0.96
7117040,0.12,0.4,0.48
7190792,0.02,0.14,0.84
7223674,0.0,0.0,1.0
7223954,0.02,0.14,0.84
7171973,0.16,0.54,0.3
7168868,0.04,0.18,0.78
7112955,0.0,0.0,1.0
7207370,0.1,0.2,0.7
7149352,0.5,0.22,0.28
7171397,0.0,0.24,0.76
7217711,0.0,0.1,0.9
7175342,0.06,0.36,0.58
7231251,0.0,0.0,1.0
7200848,0.04,0.22,0.74
7127047,0.0,0.16,0.84
7133798,0.0,0.0,1.0
7141994,0.02,0.1,0.88
7097009,0.02,0.24,0.74
7112850,0.06,0.1,0.84
7228398,0.0,0.0,1.0
7142237,0.0,0.06,0.94
7129126,0.2,0.38,0.42
7157360,0.2,0.4,0.4
7156576,0.18,0.28,0.54
7189989,0.0,0.0,1.0
7135606,0.14,0.46,0.4
7125955,0.08,0.28,0.64
7136375,0.0,0.04,0.96
7147528,0.0,0.04,0.96
7099670,0.0,0.1,0.9
7202308,0.0,0.0,1.0
7208452,0.0,0.24,0.76
7093281,0.08,0.42,0.5
7153754,0.0,0.02,0.98
7226512,0.0,0.12,0.88
7153786,0.22,0.28,0.5
7094735,0.1,0.44,0.46
7194968,0.18,0.5,0.32
7176295,0.0,0.0,1.0
7143652,0.0,0.0,1.0
7178606,0.16,0.48,0.36
7193522,0.04,0.3,0.66
7094635,0.0,0.02,0.98
7206995,0.0,0.1,0.9
7089323,0.04,0.5,0.46
7125716,0.0,0.04,0.96
7133236,0.02,0.08,0.9
7133933,0.0,0.0,1.0
7127786,0.06,0.38,0.56
7150131,0.0,0.04,0.96
7168441,0.12,0.6,0.28
7233168,0.0,0.08,0.92
7120580,0.02,0.06,0.92
7211568,0.02,0.08,0.9
7121273,0.06,0.24,0.7
7106002,0.32,0.38,0.3
7194374,0.0,0.28,0.72
7143897,0.04,0.28,0.68
7201126,0.18,0.4,0.42
7178740,0.34,0.46,0.2
7184971,0.08,0.06,0.86
7207755,0.12,0.16,0.72
7135490,0.02,0.24,0.74
7123358,0.0,0.24,0.76
7218483,0.0,0.16,0.84
7143424,0.06,0.36,0.58
7133919,0.18,0.36,0.46
7209633,0.02,0.22,0.76
7231781,0.02,0.44,0.54
7136485,0.0,0.32,0.68
7099034,0.06,0.44,0.5
7154397,0.0,0.22,0.78
7100935,0.0,0.02,0.98
7230796,0.04,0.24,0.72
7202919,0.02,0.06,0.92
7178152,0.02,0.14,0.84
7098476,0.06,0.32,0.62
7173003,0.0,0.04,0.96
7198426,0.02,0.22,0.76
7095491,0.12,0.56,0.32
7181960,0.08,0.38,0.54
7094426,0.1,0.36,0.54
7095042,0.0,0.0,1.0
7158602,0.12,0.3,0.58
7127303,0.04,0.24,0.72
7126419,0.26,0.46,0.28
7151461,0.0,0.0,1.0
7193809,0.0,0.12,0.88
7170214,0.0,0.42,0.58
7097551,0.0,0.12,0.88
7174496,0.0,0.02,0.98
7178876,0.42,0.28,0.3
7192996,0.02,0.08,0.9
7182429,0.06,0.18,0.76
7164668,0.02,0.18,0.8
7118020,0.12,0.26,0.62
7170640,0.0,0.02,0.98
7136061,0.1,0.56,0.34
7153580,0.0,0.02,0.98
7197289,0.0,0.06,0.94
7163643,0.08,0.54,0.38
7187354,0.0,0.0,1.0
7215812,0.06,0.18,0.76
7219993,0.0,0.0,1.0
7089659,0.04,0.18,0.78
7197163,0.0,0.0,1.0
7170259,0.12,0.48,0.4
7160351,0.1,0.28,0.62
7101422,0.0,0.1,0.9
7179727,0.0,0.26,0.74
7112855,0.08,0.34,0.58
7219398,0.1,0.42,0.48
7123269,0.06,0.54,0.4
7200042,0.16,0.28,0.56
7134129,0.02,0.14,0.84
7153436,0.14,0.26,0.6
7174333,0.02,0.06,0.92
7157633,0.14,0.2,0.66
7130469,0.0,0.1,0.9
7210772,0.04,0.44,0.52
7136087,0.02,0.18,0.8
7135744,0.32,0.44,0.24
7217725,0.0,0.16,0.84
7202950,0.12,0.38,0.5
7091512,0.16,0.44,0.4
7168241,0.18,0.56,0.26
7145755,0.16,0.58,0.26
7204204,0.14,0.46,0.4
7221718,0.0,0.04,0.96
7203235,0.04,0.1,0.86
7210788,0.08,0.44,0.48
7205586,0.16,0.2,0.64
7159938,0.14,0.46,0.4
7126598,0.04,0.2,0.76
7113049,0.0,0.0,1.0
7206220,0.24,0.32,0.44
7108907,0.18,0.22,0.6
7220767,0.02,0.18,0.8
7202779,0.0,0.0,1.0
7223647,0.0,0.22,0.78
7184792,0.26,0.34,0.4
7161908,0.0,0.02,0.98
7232310,0.08,0.26,0.66
7162200,0.02,0.08,0.9
7113972,0.0,0.14,0.86
7124003,0.06,0.38,0.56
7227035,0.0,0.04,0.96
7094300,0.38,0.32,0.3
7142585,0.12,0.26,0.62
7225636,0.04,0.24,0.72
7206454,0.04,0.26,0.7
7101861,0.04,0.04,0.92
7179418,0.0,0.0,1.0
7088090,0.0,0.06,0.94
7118475,0.0,0.0,1.0
7109122,0.06,0.34,0.6
7200274,0.0,0.12,0.88
7102702,0.16,0.28,0.56
7100908,0.1,0.14,0.76
7090859,0.0,0.0,1.0
7225874,0.08,0.14,0.78
7170594,0.02,0.22,0.76
7136330,0.0,0.06,0.94
7185603,0.2,0.38,0.42
7118865,0.0,0.3,0.7
7106761,0.06,0.04,0.9
7156352,0.06,0.34,0.6
7187544,0.0,0.0,1.0
7231674,0.02,0.26,0.72
7210783,0.26,0.3,0.44
7191366,0.0,0.0,1.0
7113058,0.16,0.54,0.3
7179471,0.0,0.02,0.98
7141876,0.1,0.22,0.68
7133284,0.0,0.0,1.0
7107167,0.02,0.2,0.78
7226461,0.06,0.22,0.72
7116606,0.14,0.4,0.46
7165400,0.24,0.5,0.26
7127027,0.62,0.28,0.1
7096362,0.06,0.1,0.84
7172334,0.02,0.38,0.6
7155852,0.32,0.4,0.28
7096309,0.04,0.16,0.8
7140749,0.0,0.26,0.74
7176741,0.0,0.04,0.96
7109057,0.04,0.18,0.78
7145372,0.02,0.28,0.7
7181043,0.08,0.14,0.78
7160261,0.14,0.36,0.5
7217808,0.18,0.5,0.32
7205518,0.0,0.1,0.9
7179582,0.0,0.26,0.74
7154037,0.02,0.22,0.76
7191531,0.02,0.42,0.56
7118576,0.14,0.32,0.54
7128785,0.04,0.24,0.72
7155287,0.22,0.3,0.48
7110752,0.06,0.38,0.56
7115374,0.14,0.42,0.44
7205177,0.04,0.22,0.74
7130335,0.0,0.0,1.0
7155630,0.2,0.34,0.46
7173402,0.06,0.56,0.38
7153587,0.0,0.02,0.98
7190465,0.0,0.08,0.92
7180815,0.02,0.16,0.82
7170256,0.0,0.06,0.94
7118406,0.0,0.3,0.7
7115824,0.06,0.16,0.78
7220197,0.0,0.0,1.0
7102628,0.0,0.36,0.64
7186431,0.04,0.0,0.96
7126202,0.1,0.34,0.56
7180768,0.02,0.18,0.8
7162397,0.04,0.42,0.54
7171817,0.1,0.4,0.5
7112024,0.0,0.1,0.9
7143101,0.1,0.34,0.56
7152251,0.1,0.38,0.52
7135549,0.0,0.18,0.82
7201950,0.0,0.2,0.8
7164343,0.0,0.14,0.86
7125044,0.22,0.44,0.34
7094435,0.14,0.42,0.44
7106233,0.0,0.02,0.98
7198073,0.22,0.5,0.28
7208273,0.0,0.02,0.98
7160341,0.1,0.3,0.6
7179983,0.02,0.46,0.52
7214284,0.02,0.36,0.62
7108708,0.24,0.4,0.36
7101866,0.08,0.52,0.4
7123652,0.02,0.06,0.92
7119087,0.1,0.36,0.54
7173101,0.02,0.1,0.88
7219815,0.16,0.16,0.68
7174375,0.0,0.0,1.0
7116150,0.02,0.04,0.94
7210942,0.0,0.08,0.92
7155224,0.04,0.38,0.58
7089367,0.06,0.38,0.56
7101766,0.08,0.24,0.68
7100553,0.3,0.4,0.3
7106199,0.16,0.5,0.34
7103764,0.0,0.02,0.98
7093241,0.06,0.16,0.78
7108552,0.18,0.56,0.26
7168156,0.0,0.14,0.86
7199625,0.0,0.08,0.92
7233863,0.08,0.28,0.64
7139205,0.0,0.06,0.94
7522018,0.12,0.34,0.54
7216134,0.22,0.44,0.34
7122073,0.06,0.24,0.7
7224866,0.0,0.02,0.98
7214465,0.0,0.08,0.92
7145412,0.06,0.22,0.72
7170491,0.2,0.54,0.26
7171822,0.12,0.54,0.34
7212459,0.08,0.22,0.7
7181173,0.02,0.1,0.88
7224941,0.08,0.18,0.74
7144666,0.0,0.02,0.98
7132444,0.14,0.64,0.22
7208364,0.0,0.04,0.96
7218549,0.04,0.2,0.76
7209748,0.02,0.38,0.6
7203248,0.06,0.36,0.58
7228539,0.0,0.0,1.0
7204868,0.08,0.26,0.66
7151772,0.1,0.16,0.74
7191015,0.0,0.02,0.98
7196494,0.0,0.0,1.0
7158379,0.18,0.28,0.54
7161870,0.02,0.08,0.9
7153311,0.46,0.3,0.24
7228855,0.0,0.02,0.98
7115809,0.06,0.32,0.62
7096959,0.28,0.34,0.38
7132595,0.04,0.24,0.72
7233400,0.12,0.26,0.62
7091464,0.06,0.28,0.66
7214729,0.0,0.02,0.98
7209472,0.06,0.3,0.64
7094678,0.0,0.0,1.0
7129332,0.06,0.14,0.8
7226601,0.1,0.48,0.42
7113020,0.08,0.5,0.42
7199415,0.08,0.14,0.78
7193854,0.0,0.08,0.92
7222270,0.12,0.34,0.54
7179692,0.0,0.0,1.0
7148258,0.0,0.02,0.98
7173259,0.04,0.5,0.46
7103091,0.02,0.38,0.6
7142555,0.16,0.26,0.58
7225266,0.0,0.0,1.0
7094673,0.0,0.0,1.0
7094224,0.02,0.24,0.74
7127501,0.24,0.42,0.34
7101772,0.06,0.2,0.74
7194369,0.2,0.46,0.34
7190632,0.02,0.28,0.7
7154278,0.04,0.16,0.8
7203449,0.0,0.02,0.98
7088367,0.0,0.1,0.9
7316264,0.22,0.4,0.38
7147488,0.0,0.06,0.94
7137975,0.36,0.34,0.3
7106932,0.0,0.0,1.0
7101322,0.08,0.24,0.68
7199089,0.0,0.1,0.9
7313650,0.04,0.32,0.64
7179507,0.04,0.24,0.72
7095973,0.0,0.26,0.74
7177982,0.02,0.34,0.64
7167731,0.0,0.3,0.7
7145315,0.0,0.14,0.86
7158763,0.0,0.18,0.82
7206385,0.0,0.0,1.0
7124383,0.02,0.04,0.94
7211385,0.04,0.18,0.78
7175752,0.02,0.22,0.76
7099313,0.02,0.3,0.68
7154868,0.0,0.02,0.98
7136492,0.0,0.02,0.98
7175390,0.2,0.48,0.32
7191515,0.0,0.0,1.0
7234023,0.0,0.14,0.86
7109067,0.04,0.24,0.72
7233219,0.06,0.26,0.68
7221692,0.0,0.02,0.98
7201186,0.3,0.54,0.16
7089639,0.0,0.0,1.0
7109177,0.0,0.06,0.94
7143089,0.16,0.3,0.54
7142060,0.0,0.28,0.72
7168194,0.0,0.08,0.92
7150899,0.0,0.02,0.98
7282714,0.04,0.16,0.8
7216078,0.0,0.0,1.0
7167752,0.04,0.24,0.72
7125085,0.12,0.32,0.56
7234124,0.12,0.44,0.44
7195473,0.22,0.46,0.32
7160539,0.0,0.26,0.74
7180148,0.04,0.34,0.62
7233092,0.0,0.1,0.9
7104845,0.02,0.22,0.76
7170678,0.2,0.52,0.28
7132151,0.0,0.16,0.84
7133971,0.18,0.36,0.46
7112947,0.02,0.3,0.68
7184939,0.04,0.4,0.56
7151424,0.06,0.2,0.74
7147392,0.1,0.22,0.68
7230464,0.06,0.24,0.7
7121040,0.0,0.08,0.92
7194529,0.02,0.1,0.88
7152360,0.46,0.34,0.2
7200853,0.18,0.56,0.26
7141211,0.06,0.2,0.74
7221168,0.0,0.02,0.98
7171598,0.0,0.12,0.88
7096925,0.08,0.22,0.7
7225169,0.04,0.28,0.68
7161938,0.06,0.32,0.62
7219562,0.26,0.52,0.22
7092715,0.36,0.44,0.2
7210260,0.0,0.24,0.76
7209605,0.0,0.02,0.98
7088215,0.0,0.0,1.0
7221085,0.0,0.28,0.72
7115074,0.04,0.18,0.78
7134557,0.0,0.04,0.96
7190135,0.0,0.06,0.94
7208149,0.0,0.4,0.6
7105804,0.4,0.4,0.2
7110270,0.1,0.56,0.34
7226497,0.14,0.46,0.4
7160892,0.14,0.36,0.5
7214765,0.0,0.28,0.72
7223770,0.0,0.06,0.94
7194778,0.08,0.34,0.58
7126784,0.0,0.0,1.0
7099412,0.0,0.04,0.96
7095920,0.02,0.14,0.84
7193554,0.14,0.38,0.48
7107777,0.02,0.16,0.82
7135450,0.02,0.2,0.78
7104307,0.02,0.42,0.56
7214545,0.0,0.44,0.56
7232347,0.06,0.24,0.7
7122547,0.0,0.0,1.0
7130725,0.0,0.18,0.82
7170828,0.18,0.5,0.32
7221543,0.16,0.32,0.52
7153408,0.0,0.06,0.94
7090777,0.0,0.12,0.88
7119819,0.0,0.02,0.98
7219211,0.0,0.02,0.98
7151569,0.0,0.04,0.96
7143370,0.0,0.16,0.84
7104563,0.2,0.36,0.44
7212675,0.38,0.32,0.3
7113490,0.04,0.42,0.54
7114774,0.0,0.0,1.0
7099314,0.06,0.34,0.6
7189863,0.0,0.0,1.0
7233237,0.3,0.42,0.28
7115018,0.28,0.56,0.16
7168638,0.04,0.18,0.78
7161528,0.0,0.16,0.84
7177009,0.12,0.3,0.58
7193205,0.26,0.44,0.3
7216984,0.08,0.14,0.78
7222445,0.12,0.14,0.74
7163549,0.04,0.1,0.86
7089492,0.02,0.18,0.8
7160185,0.0,0.1,0.9
7139900,0.0,0.24,0.76
7216963,0.0,0.26,0.74
7227693,0.2,0.34,0.46
7229317,0.04,0.04,0.92
7189043,0.02,0.16,0.82
7096352,0.08,0.34,0.58
7162707,0.02,0.22,0.76
7195242,0.0,0.26,0.74
7169736,0.0,0.08,0.92
7110978,0.04,0.28,0.68
7130357,0.0,0.16,0.84
7121000,0.06,0.5,0.44
7231747,0.14,0.36,0.5
7142778,0.06,0.28,0.66
7094821,0.0,0.0,1.0
7227625,0.08,0.1,0.82
7147366,0.04,0.16,0.8
7189094,0.0,0.02,0.98
7137966,0.42,0.38,0.2
7182279,0.0,0.12,0.88
7491350,0.14,0.3,0.56
7102907,0.08,0.24,0.68
7222889,0.0,0.0,1.0
7097641,0.0,0.32,0.68
7102536,0.0,0.1,0.9
7094972,0.0,0.0,1.0
7142370,0.0,0.0,1.0
7090473,0.0,0.0,1.0
7226659,0.14,0.34,0.52
7098401,0.0,0.0,1.0
7160415,0.34,0.42,0.24
7158442,0.0,0.0,1.0
7159063,0.08,0.42,0.5
7130661,0.02,0.1,0.88
7231208,0.24,0.32,0.44
7211135,0.02,0.32,0.66
7190812,0.04,0.28,0.68
7184041,0.04,0.26,0.7
7233004,0.08,0.5,0.42
7204094,0.02,0.18,0.8
7198549,0.04,0.28,0.68
7193313,0.08,0.38,0.54
7130623,0.02,0.1,0.88
7096394,0.0,0.0,1.0
7106026,0.08,0.14,0.78
7170573,0.16,0.48,0.36
7097450,0.02,0.0,0.98
7217133,0.1,0.32,0.58
7211906,0.08,0.34,0.58
7153935,0.16,0.38,0.46
7201478,0.1,0.54,0.36
7089559,0.06,0.44,0.5
7104859,0.08,0.32,0.6
7097430,0.06,0.18,0.76
7136157,0.08,0.36,0.56
7223141,0.02,0.12,0.86
7090327,0.02,0.08,0.9
7128163,0.02,0.2,0.78
7103184,0.02,0.22,0.76
7231383,0.18,0.4,0.42
7120401,0.04,0.14,0.82
7232775,0.12,0.42,0.46
7124642,0.14,0.44,0.42
7149676,0.06,0.5,0.44
7153409,0.0,0.1,0.9
7206456,0.12,0.28,0.6
7111099,0.02,0.18,0.8
7109732,0.0,0.0,1.0
7213923,0.0,0.06,0.94
7283283,0.0,0.14,0.86
7192421,0.0,0.16,0.84
7146055,0.0,0.0,1.0
7130985,0.12,0.28,0.6
7181556,0.3,0.44,0.26
7108030,0.0,0.08,0.92
7116416,0.02,0.14,0.84
7092185,0.0,0.18,0.82
7223875,0.02,0.26,0.72
7154727,0.04,0.28,0.68
7167630,0.0,0.2,0.8
7145770,0.04,0.2,0.76
7169318,0.24,0.22,0.54
7201875,0.22,0.38,0.4
7115969,0.0,0.06,0.94
7166486,0.0,0.0,1.0
7180022,0.0,0.08,0.92
7094290,0.1,0.46,0.44
7178166,0.08,0.34,0.58
7218833,0.0,0.2,0.8
7140477,0.18,0.5,0.32
7223974,0.1,0.3,0.6
7200765,0.04,0.28,0.68
7135003,0.3,0.54,0.16
7201193,0.06,0.3,0.64
7127893,0.02,0.02,0.96
7092224,0.14,0.38,0.48
7233556,0.02,0.06,0.92
7193269,0.08,0.28,0.64
7160301,0.0,0.2,0.8
7090939,0.0,0.0,1.0
7195123,0.0,0.42,0.58
7166020,0.0,0.08,0.92
7175743,0.0,0.24,0.76
7145432,0.02,0.1,0.88
7185770,0.04,0.24,0.72
7205150,0.08,0.36,0.56
7197946,0.12,0.28,0.6
7129187,0.06,0.08,0.86
7199664,0.06,0.2,0.74
7088412,0.0,0.14,0.86
7210152,0.02,0.04,0.94
7192058,0.2,0.54,0.26
7181293,0.36,0.46,0.18
7132905,0.02,0.04,0.94
7163919,0.0,0.02,0.98
7188011,0.0,0.12,0.88
7117221,0.0,0.0,1.0
7102661,0.38,0.34,0.28
7215797,0.02,0.38,0.6
7101726,0.1,0.38,0.52
7155045,0.0,0.04,0.96
7171349,0.0,0.18,0.82
7206991,0.06,0.18,0.76
7108574,0.02,0.2,0.78
7088578,0.06,0.22,0.72
7193289,0.12,0.34,0.54
7173230,0.1,0.2,0.7
7143316,0.06,0.2,0.74
7641397,0.0,0.04,0.96
7146290,0.0,0.08,0.92
7154449,0.02,0.16,0.82
7162163,0.04,0.24,0.72
7153281,0.2,0.32,0.48
7113515,0.0,0.0,1.0
7137160,0.12,0.38,0.5
7092571,0.0,0.1,0.9
7092324,0.0,0.0,1.0
7129084,0.02,0.06,0.92
7223796,0.0,0.34,0.66
7160175,0.02,0.04,0.94
7207709,0.0,0.18,0.82
7155980,0.1,0.32,0.58
7547424,0.32,0.34,0.34
7123129,0.16,0.4,0.44
7148744,0.18,0.3,0.52
7116309,0.0,0.0,1.0
7191735,0.04,0.14,0.82
7180898,0.14,0.32,0.54
7142277,0.0,0.0,1.0
7197546,0.04,0.24,0.72
7180317,0.0,0.06,0.94
7104197,0.04,0.18,0.78
7123335,0.0,0.04,0.96
7191715,0.0,0.0,1.0
7122027,0.12,0.46,0.42
7180185,0.14,0.44,0.42
7228090,0.0,0.02,0.98
7201286,0.3,0.36,0.34
7204303,0.02,0.14,0.84
7162148,0.08,0.3,0.62
7156554,0.0,0.0,1.0
7155006,0.02,0.18,0.8
7179400,0.0,0.06,0.94
7174817,0.0,0.02,0.98
7088395,0.02,0.34,0.64
7226933,0.04,0.46,0.5
7137030,0.0,0.06,0.94
7152990,0.04,0.08,0.88
7223965,0.02,0.18,0.8
7170156,0.2,0.34,0.46
7194686,0.04,0.46,0.5
7191140,0.28,0.4,0.32
7200421,0.04,0.38,0.58
7224226,0.02,0.42,0.56
7195204,0.02,0.1,0.88
7219975,0.0,0.02,0.98
7146400,0.0,0.0,1.0
7133707,0.0,0.0,1.0
7198454,0.02,0.28,0.7
7215030,0.12,0.34,0.54
7093098,0.08,0.4,0.52
7149639,0.0,0.16,0.84
7145911,0.06,0.42,0.52
7172922,0.12,0.4,0.48
7142192,0.52,0.38,0.1
7115028,0.08,0.26,0.66
7158739,0.18,0.38,0.44
7225178,0.06,0.08,0.86
7166268,0.0,0.0,1.0
7191205,0.04,0.26,0.7
7179814,0.0,0.08,0.92
7098936,0.14,0.36,0.5
7103411,0.06,0.42,0.52
7092262,0.02,0.36,0.62
7188170,0.0,0.12,0.88
7227661,0.08,0.26,0.66
7228224,0.06,0.14,0.8
7151580,0.02,0.14,0.84
7159167,0.0,0.06,0.94
7213443,0.0,0.08,0.92
7198704,0.0,0.02,0.98
7109258,0.06,0.3,0.64
7190444,0.0,0.0,1.0
7177177,0.12,0.42,0.46
7227270,0.2,0.32,0.48
7154109,0.0,0.18,0.82
7109951,0.06,0.32,0.62
7201376,0.0,0.04,0.96
7228987,0.02,0.14,0.84
7224575,0.02,0.42,0.56
7100650,0.0,0.04,0.96
7166485,0.0,0.02,0.98
7170502,0.26,0.54,0.2
7177804,0.0,0.08,0.92
7232785,0.16,0.52,0.32
7233328,0.14,0.44,0.42
7198879,0.16,0.54,0.3
7148394,0.0,0.02,0.98
7169045,0.0,0.04,0.96
7120534,0.12,0.38,0.5
7215064,0.0,0.0,1.0
7132545,0.08,0.54,0.38
7209863,0.08,0.34,0.58
7109725,0.0,0.0,1.0
7167388,0.12,0.12,0.76
7135807,0.18,0.32,0.5
7200970,0.16,0.42,0.42
7174666,0.0,0.0,1.0
7140315,0.0,0.0,1.0
7111472,0.0,0.04,0.96
7215826,0.02,0.14,0.84
7116800,0.3,0.48,0.22
7158010,0.1,0.3,0.6
7171903,0.16,0.32,0.52
7170377,0.1,0.44,0.46
7190998,0.16,0.36,0.48
7145102,0.0,0.12,0.88
7153186,0.0,0.1,0.9
7207062,0.0,0.34,0.66
7193127,0.0,0.12,0.88
7201311,0.0,0.18,0.82
7117156,0.0,0.0,1.0
7221483,0.1,0.26,0.64
7168116,0.0,0.16,0.84
7149493,0.0,0.06,0.94
7103064,0.04,0.44,0.52
7161997,0.0,0.0,1.0
7108510,0.0,0.0,1.0
7147498,0.0,0.0,1.0
7196622,0.0,0.02,0.98
7142106,0.0,0.02,0.98
7189411,0.02,0.18,0.8
7131859,0.0,0.32,0.68
7121567,0.02,0.26,0.72
7138955,0.0,0.06,0.94
7101758,0.0,0.12,0.88
7113838,0.12,0.3,0.58
7124352,0.14,0.38,0.48
7114178,0.04,0.12,0.84
7200193,0.2,0.58,0.22
7202881,0.16,0.24,0.6
7200739,0.2,0.38,0.42
7185453,0.0,0.18,0.82
7127459,0.22,0.5,0.28
7179962,0.0,0.04,0.96
7143361,0.1,0.2,0.7
7129939,0.06,0.16,0.78
7170042,0.0,0.16,0.84
7153477,0.08,0.28,0.64
7205596,0.04,0.4,0.56
7161668,0.02,0.12,0.86
7172492,0.28,0.42,0.3
7211819,0.02,0.12,0.86
7104282,0.02,0.14,0.84
7134364,0.06,0.38,0.56
7224163,0.12,0.38,0.5
7187089,0.0,0.02,0.98
7145187,0.0,0.28,0.72
7234247,0.06,0.16,0.78
7129687,0.06,0.48,0.46
7095519,0.0,0.1,0.9
7206157,0.1,0.48,0.42
7201066,0.06,0.34,0.6
7201597,0.32,0.5,0.18
7218043,0.18,0.42,0.4
7117141,0.0,0.04,0.96
7174601,0.0,0.0,1.0
7171085,0.1,0.26,0.64
7190625,0.0,0.12,0.88
7209445,0.04,0.18,0.78
7127906,0.0,0.04,0.96
7167933,0.1,0.34,0.56
7186506,0.06,0.26,0.68
7217250,0.1,0.24,0.66
7152702,0.12,0.36,0.52
7224528,0.02,0.28,0.7
7130531,0.08,0.22,0.7
7205292,0.0,0.02,0.98
7195790,0.06,0.24,0.7
7209097,0.14,0.5,0.36
7101841,0.0,0.02,0.98
7126120,0.0,0.14,0.86
7118350,0.02,0.16,0.82
7159642,0.08,0.2,0.72
7125604,0.14,0.34,0.52
7091909,0.14,0.36,0.5
7180314,0.12,0.38,0.5
7176951,0.0,0.06,0.94
7162716,0.1,0.48,0.42
7137028,0.06,0.2,0.74
7218072,0.0,0.0,1.0
7137794,0.14,0.44,0.42
7118146,0.02,0.28,0.7
7156696,0.08,0.12,0.8
7166983,0.02,0.2,0.78
7137278,0.0,0.3,0.7
7161050,0.0,0.0,1.0
7231711,0.04,0.26,0.7
7190983,0.06,0.4,0.54
7219722,0.0,0.0,1.0
7139951,0.0,0.06,0.94
7160754,0.22,0.34,0.44
7110750,0.3,0.26,0.44
7169793,0.02,0.16,0.82
7173437,0.02,0.22,0.76
7591849,0.12,0.3,0.58
7139549,0.0,0.0,1.0
7101075,0.0,0.0,1.0
7132616,0.06,0.2,0.74
7126889,0.06,0.32,0.62
7188646,0.02,0.0,0.98
7184833,0.0,0.3,0.7
7115593,0.0,0.14,0.86
7089371,0.04,0.32,0.64
7108939,0.0,0.04,0.96
7156196,0.0,0.02,0.98
7097078,0.02,0.28,0.7
7090893,0.08,0.1,0.82
7159959,0.32,0.24,0.44
7175591,0.02,0.16,0.82
7169027,0.06,0.36,0.58
7193155,0.18,0.34,0.48
7100242,0.14,0.26,0.6
7114685,0.0,0.0,1.0
7098690,0.22,0.44,0.34
7150865,0.0,0.04,0.96
7102986,0.0,0.0,1.0
7089402,0.04,0.08,0.88
7120132,0.1,0.32,0.58
7176319,0.2,0.3,0.5
7230670,0.06,0.5,0.44
7190105,0.06,0.3,0.64
7127110,0.12,0.38,0.5
7147322,0.12,0.48,0.4
7091995,0.0,0.1,0.9
7095651,0.0,0.1,0.9
7229402,0.04,0.3,0.66
7108485,0.1,0.2,0.7
7107622,0.0,0.02,0.98
7096956,0.04,0.28,0.68
7172841,0.0,0.08,0.92
7187990,0.08,0.18,0.74
7145794,0.42,0.48,0.1
7193261,0.0,0.12,0.88
7153130,0.0,0.02,0.98
7171381,0.02,0.24,0.74
7228593,0.1,0.32,0.58
7120960,0.02,0.18,0.8
7134800,0.0,0.16,0.84
7206584,0.0,0.24,0.76
7158560,0.08,0.44,0.48
7111226,0.08,0.54,0.38
7174416,0.0,0.0,1.0
7205608,0.1,0.48,0.42
7113729,0.14,0.4,0.46
7127584,0.16,0.44,0.4
7107647,0.04,0.28,0.68
7221513,0.12,0.2,0.68
7203554,0.1,0.56,0.34
7181422,0.26,0.46,0.28
7215344,0.0,0.1,0.9
7203769,0.34,0.5,0.16
7128909,0.08,0.26,0.66
7146381,0.04,0.5,0.46
7172941,0.06,0.38,0.56
7095129,0.0,0.0,1.0
7132994,0.46,0.36,0.18
7123155,0.0,0.26,0.74
7166042,0.0,0.02,0.98
7135326,0.1,0.14,0.76
7150349,0.02,0.08,0.9
7092611,0.12,0.56,0.32
7109631,0.02,0.04,0.94
7226056,0.0,0.14,0.86
7129774,0.12,0.28,0.6
7232746,0.28,0.62,0.1
7182317,0.08,0.14,0.78
7232627,0.06,0.28,0.66
7128045,0.0,0.02,0.98
7176059,0.02,0.34,0.64
7228345,0.02,0.0,0.98
7150096,0.0,0.12,0.88
7157355,0.14,0.32,0.54
7091162,0.14,0.42,0.44
7117474,0.0,0.0,1.0
7208772,0.02,0.32,0.66
7099995,0.06,0.3,0.64
7093331,0.1,0.48,0.42
7185366,0.04,0.14,0.82
7099407,0.04,0.22,0.74
7179868,0.16,0.34,0.5
7118945,0.02,0.1,0.88
7158400,0.02,0.2,0.78
7199734,0.0,0.18,0.82
7182271,0.08,0.32,0.6
7108463,0.06,0.32,0.62
7163872,0.0,0.02,0.98
7121446,0.04,0.14,0.82
7209424,0.0,0.04,0.96
7138023,0.06,0.4,0.54
7119944,0.0,0.24,0.76
7174655,0.0,0.0,1.0
7183202,0.1,0.42,0.48
7162079,0.02,0.28,0.7
7136186,0.0,0.1,0.9
7168350,0.3,0.42,0.28
7178215,0.18,0.48,0.34
7108756,0.0,0.28,0.72
7221945,0.08,0.14,0.78
7176559,0.06,0.2,0.74
7215672,0.1,0.3,0.6
7120160,0.08,0.38,0.54
7188156,0.0,0.02,0.98
